date,0
2016-02-29,1.0062556898660502
2016-03-01,1.007575712227121
2016-03-02,1.0082514848484057
2016-03-03,1.0090840903995262
2016-03-04,1.018945660112202
2016-03-07,1.0309849785346548
2016-03-08,1.0245172168055814
2016-03-09,1.0332151546132926
2016-03-10,1.0271751849237494
2016-03-11,1.0292288160694238
2016-03-14,1.0230034525046205
2016-03-15,1.0173161500666181
2016-03-16,1.0292609594677944
2016-03-17,1.0388058948179526
2016-03-18,1.0361931480867437
2016-03-21,1.038968939178011
2016-03-22,1.041112450662992
2016-03-23,1.0286432027127488
2016-03-24,1.0283641650395239
2016-03-28,1.0267793898765145
2016-03-29,1.0162096582645124
2016-03-30,1.017334182701212
2016-03-31,1.0199040518163094
2016-04-01,1.0047422889460351
2016-04-04,0.9961526190998028
2016-04-05,0.9978337899154699
2016-04-06,1.0189487875385586
2016-04-07,1.0150803344663304
2016-04-08,1.0402487997582905
2016-04-11,1.0477375674024338
2016-04-12,1.0630196324199426
2016-04-13,1.0590631981200243
2016-04-14,1.0563743438554165
2016-04-15,1.0502588621479485
2016-04-18,1.0486486529023031
2016-04-19,1.0581827418365106
2016-04-20,1.0727172926497746
2016-04-21,1.0629972379554882
2016-04-22,1.0675574881910699
2016-04-25,1.0626532781850668
2016-04-26,1.0724709047995513
2016-04-27,1.0837091501028653
2016-04-28,1.0909241526967688
2016-04-29,1.087946493336937
2016-05-02,1.0754875809637694
2016-05-03,1.0685231102273067
2016-05-04,1.0657294365487775
2016-05-05,1.0690469660772115
2016-05-06,1.0721284325146998
2016-05-09,1.0549517814312053
2016-05-10,1.0369734050820305
2016-05-11,1.0184573769412626
2016-05-12,1.0147033634630886
2016-05-13,1.0166396336152976
2016-05-16,1.00760424502665
2016-05-17,1.0052424691272064
2016-05-18,1.0079252420361011
2016-05-19,1.0088964140136483
2016-05-20,1.0096622828821866
2016-05-23,1.0128344791351538
2016-05-24,1.0105578831826822
2016-05-25,1.0004328819909487
2016-05-26,1.0017604820744823
2016-05-27,1.0042015696986946
2016-05-30,1.000177332667508
2016-05-31,0.9956283072442627
2016-06-01,0.9939331982800678
2016-06-02,0.9971471697658647
2016-06-03,0.9931381362302861
2016-06-06,1.0021981422587878
2016-06-07,1.0123710129726808
2016-06-08,1.0263407720813313
2016-06-09,1.0171904014867372
2016-06-10,0.9949432327847769
2016-06-13,0.9923032185820424
2016-06-14,0.9845598574578928
2016-06-15,0.9719045516759112
2016-06-16,0.9465787964751824
2016-06-17,0.9708753267687343
2016-06-20,0.9859316088113329
2016-06-21,0.9856429988802141
2016-06-22,0.978622998645773
2016-06-23,0.9886632901957816
2016-06-24,0.9652139896090823
2016-06-27,0.9547485453856187
2016-06-28,0.9665435086269334
2016-06-29,0.9823619755530072
2016-06-30,0.9711309824813396
2016-07-01,0.9755214699111666
2016-07-04,0.9738263277475269
2016-07-05,0.9590979468563092
2016-07-06,0.9647891452979384
2016-07-07,0.9486240752704227
2016-07-08,0.9509782526860115
2016-07-11,0.9476229780496682
2016-07-12,0.9623158449815783
2016-07-13,0.9491368283139682
2016-07-14,0.942495708237091
2016-07-15,0.9411009353396106
2016-07-18,0.9450327684408569
2016-07-19,0.9469320121123534
2016-07-20,0.9436731389489197
2016-07-21,0.9497663654955804
2016-07-22,0.9530910311143457
2016-07-25,0.9599171579991091
2016-07-26,0.9588232690809039
2016-07-27,0.9693814944038299
2016-07-28,0.9758487651294407
2016-07-29,0.9732448454532853
2016-08-01,0.9852974950284059
2016-08-02,0.9883068478140388
2016-08-03,0.9760231009529561
2016-08-04,0.9656588700227514
2016-08-05,0.9658314904119305
2016-08-08,0.9559700500872931
2016-08-09,0.959344775590579
2016-08-10,0.9681649007068519
2016-08-11,0.9467605452218637
2016-08-12,0.9382858673275921
2016-08-15,0.9263677932842286
2016-08-16,0.919334440541216
2016-08-17,0.914555905974859
2016-08-18,0.9066943794494955
2016-08-19,0.9067680303349296
2016-08-22,0.9197233676266243
2016-08-23,0.9136487641977118
2016-08-24,0.9203572918462568
2016-08-25,0.9154793205639101
2016-08-26,0.9134895420056232
2016-08-29,0.9186991675838178
2016-08-30,0.9263437379462716
2016-08-31,0.9106291156637694
2016-09-01,0.8989089499649058
2016-09-02,0.9100638866806859
2016-09-05,0.9161795932196476
2016-09-06,0.9133380926323762
2016-09-07,0.9188990190862588
2016-09-08,0.9346037016477728
2016-09-09,0.9193041184257641
2016-09-12,0.9215909327876362
2016-09-13,0.9122763676340978
2016-09-14,0.9026762888128258
2016-09-15,0.9083763278674212
2016-09-16,0.9020579049579661
2016-09-19,0.9005582339929649
2016-09-20,0.9011154776362977
2016-09-21,0.8933535534912929
2016-09-22,0.8869629625642806
2016-09-23,0.9002343009616428
2016-09-26,0.8891852083603993
2016-09-27,0.8987198362148728
2016-09-28,0.8795079644963074
2016-09-29,0.8761750368177734
2016-09-30,0.873847437265262
2016-10-03,0.8694967773135064
2016-10-04,0.8696189494799985
2016-10-05,0.8635363725595315
2016-10-06,0.8596634834102846
2016-10-07,0.8632574751448208
2016-10-10,0.8550553924171476
2016-10-11,0.8597586048735287
2016-10-12,0.86380725552814
2016-10-13,0.8622371650910051
2016-10-14,0.8628070241804334
2016-10-17,0.8659619714232041
2016-10-18,0.8647856235418401
2016-10-19,0.8575252355292737
2016-10-20,0.8667529473532571
2016-10-21,0.8638930461579273
2016-10-24,0.8663856206322539
2016-10-25,0.8718847050839672
2016-10-26,0.8790864097725088
2016-10-27,0.8730414249849471
2016-10-28,0.8822645263864415
2016-10-31,0.9069204368622796
2016-11-01,0.912064794898151
2016-11-02,0.9262830696983445
2016-11-03,0.9322590397092556
2016-11-04,0.9417819168099623
2016-11-07,0.9345959788285324
